Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Made Easy,https://openlibrary.org/works/OL24395084W,"Tajweed Made Easy. by Khalid Idris. (2018). — Lulu Press, Inc.. ISBN: 9781326746230","Tajweed Made Easy. بقلم Khalid Idris. (2018). — Lulu Press, Inc.. ردمك: 9781326746230"
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Madinah Series - Tajweed,https://openlibrary.org/works/OL31029889W,Madinah Series - Tajweed. by Belal Taha. (2021). — Independently Published. ISBN: 9798785555433,Madinah Series - Tajweed. بقلم Belal Taha. (2021). — Independently Published. ردمك: 9798785555433
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Rules - Foundation Book 2,https://openlibrary.org/works/OL36273196W,Tajweed Rules - Foundation Book 2. by The Fountain The Fountain Tajweed Institute. (2021). — Independently Published. ISBN: 9798469120056,Tajweed Rules - Foundation Book 2. بقلم The Fountain The Fountain Tajweed Institute. (2021). — Independently Published. ردمك: 9798469120056
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Rules - Foundation Book 1,https://openlibrary.org/works/OL36260485W,Tajweed Rules - Foundation Book 1. by The Fountain The Fountain Tajweed Institute. (2021). — Independently Published. ISBN: 9798469083177,Tajweed Rules - Foundation Book 1. بقلم The Fountain The Fountain Tajweed Institute. (2021). — Independently Published. ردمك: 9798469083177
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,al-Waqf wa-al-ibtidāʼ wa-atharuhumā fī ikhtilāf al-mufassirīn,https://openlibrary.org/works/OL32635772W,al-Waqf wa-al-ibtidāʼ wa-atharuhumā fī ikhtilāf al-mufassirīn. by Aḥmad ʻĪsá Ḥasan Maʻṣarāwī. (2015). — Dār al-Salām lil-Ṭibāʻah wa-al-Nashr wa-al-Tawzīʻ wa-al-Tarjamah. ISBN: 9777171994,al-Waqf wa-al-ibtidāʼ wa-atharuhumā fī ikhtilāf al-mufassirīn. بقلم Aḥmad ʻĪsá Ḥasan Maʻṣarāwī. (2015). — Dār al-Salām lil-Ṭibāʻah wa-al-Nashr wa-al-Tawzīʻ wa-al-Tarjamah. ردمك: 9777171994
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed rules of the Qur'an,https://archive.org/details/tajweedrulesofqu0000czer,Tajweed rules of the Qur'an. by Kareema Carol Czerepinski. (2000). — Dar Al-Khair Islamic Books Publisher. ISBN: 9960934349,Tajweed rules of the Qur'an. بقلم Kareema Carol Czerepinski. (2000). — Dar Al-Khair Islamic Books Publisher. ردمك: 9960934349
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Precision in Quranic Arabic Recitation: Leveraging ASR for Tajweed Mastery v1,https://doi.org/10.17504/protocols.io.4r3l298b3v1y/v1,"Khattak, Khalid Ahmad. ""Precision in Quranic Arabic Recitation: Leveraging ASR for Tajweed Mastery"". crossref, 2024.","ختك، خالد أحمد. ""الدقة في تلاوة القرآن الكريم بالعربية: الاستفادة من التعرف التلقائي على الكلام لتحقيق إتقان أحكام التجويد"". كروسريف، 2024."
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,SMARTAJWEED Automatic Recognition of Arabic Quranic Recitation Rules,https://doi.org/10.5121/csit.2020.101812,"Ali M. Alagrami, Maged M. Eljazzar. ""SMARTAJWEED Automatic Recognition of Arabic Quranic Recitation Rules"". crossref, 2020.","علي محمد الأعرجي، ماجد محمد الجزار. ""سمارتج Wied: التعرف التلقائي على قواعد تلاوة القرآن الكريم"". كروسريف، 2020."
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,al-Tabyīn wa-al-bayān fī al-ʻarūḍ wa-al-awzān,https://openlibrary.org/works/OL22936010W,al-Tabyīn wa-al-bayān fī al-ʻarūḍ wa-al-awzān. by Mājid Mihannā ʻAlyān. (2007). — Dār al-Hudā lil-Ṭibāʻat wa-al-Nashr. ISBN: 9655280004,al-Tabyīn wa-al-bayān fī al-ʻarūḍ wa-al-awzān. بقلم Mājid Mihannā ʻAlyān. (2007). — Dār al-Hudā lil-Ṭibāʻat wa-al-Nashr. ردمك: 9655280004
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,الأوزان الشعرية - العروض والقافية,https://openlibrary.org/works/OL16502745W,الأوزان الشعرية - العروض والقافية. by Mohammad Sadiq Al-Karbassi. (2011). — بيت العلم للنابهين. ISBN: 9781902490694,الأوزان الشعرية - العروض والقافية. بقلم Mohammad Sadiq Al-Karbassi. (2011). — بيت العلم للنابهين. ردمك: 9781902490694
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Arabic morphology and phonology,https://openlibrary.org/works/OL4439948W,"Arabic morphology and phonology. by Aḥmad ibn ʻAlī Ibn Masʻūd, Ahmad Ibn Ali Ibn Masud, Joyce Akesson. (2001). — Brill Academic Publishers. ISBN: 9004120289",Arabic morphology and phonology. بقلم Aḥmad ibn ʻAlī Ibn Masʻūd، Ahmad Ibn Ali Ibn Masud، Joyce Akesson. (2001). — Brill Academic Publishers. ردمك: 9004120289
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī,https://openlibrary.org/works/OL11109945W,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī. by Aḥmad Mustajīr. (1987). — A. Mustajīr,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī. بقلم Aḥmad Mustajīr. (1987). — A. Mustajīr
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī,https://openlibrary.org/works/OL5088391W,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī. by Aḥmad Mustajīr. (1987). — A. Mustajīr,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī. بقلم Aḥmad Mustajīr. (1987). — A. Mustajīr
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,"Review: Classical Arabic Verse, History and Theory of 'Arud * Dmitry Frolov: Classical Arabic Verse, History and Theory of 'Arud",https://doi.org/10.1093/jis/13.1.72,"Carter, M. G. ""Review: Classical Arabic Verse, History and Theory of 'Arud"". *Journal of Islamic Studies*, 2002.","كارتر، م. ج. ""مراجعة: الشعر العربي الكلاسيكي، تاريخ ونظرية العروض"". *مجلة الدراسات الإسلامية*، 2002."
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Further Remarks On the Modified 'Arud of Arabic Stanzaic Poetry (Andalusi and Non-Andalusi),https://doi.org/10.1163/157006492x00286,"Corriente, F. ""Further Remarks On the Modified 'Arud of Arabic Stanzaic Poetry (Andalusi and Non-Andalusi)"". crossref, 1997.","كوريانتي، ف. ""ملاحظات إضافية حول العروض المعدل للشعر العربي ذي الأبيات (الأندلسي وغير الأندلسي)"". *كروسرف*، 1997."
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,11. Other Meters and Rhythms,https://doi.org/10.1515/9781400875924-012,"11. Other Meters and Rhythms"". *crossref*, 1965.","""الأوزان والإيقاعات الأخرى"". *كروسرف*، 1965."
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Arabic poetry in the post-classical age,https://doi.org/10.1017/chol9780521771603.003,"Salma Khadra Jayyusi. ""Arabic poetry in the post-classical age"". crossref, 2006.","سلمى خضراء الجيوسي. ""الشعر العربي في العصر ما بعد الكلاسيكي"". *كروسرف*، 2006."
Arabic Prosody (Arud) and the Sixteen Classical Meters,العروض (Arud) والستة عشر بحورًا كلاسيكية,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,https://smarticle.tech/ar/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,"Description of Architecture in Classical Arabic Poetry from the Perspective of Interarts Studies
                     1",https://doi.org/10.4324/9781003096955-3,"Sumi, Akiko. ""Description of Architecture in Classical Arabic Poetry from the Perspective of Interarts Studies"". crossref, 2023.","سومي، أكيكو. ""وصف العمارة في الشعر العربي الكلاسيكي من منظور دراسات الفنون البينية"". *كروسرف*، 2023."
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",الإملاء العربي: قواعد الخط، قواعد الهمزة، ومعايير الإملاء.,https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,https://smarticle.tech/ar/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Syllabaire de la langue arabe,https://openlibrary.org/works/OL10946563W,Syllabaire de la langue arabe. by Octave Victor Houdas. (1889). — Maisonneuve et C. Leclerc,Syllabaire de la langue arabe. بقلم Octave Victor Houdas. (1889). — Maisonneuve et C. Leclerc
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",الإملاء العربي: قواعد الخط، قواعد الهمزة، ومعايير الإملاء.,https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,https://smarticle.tech/ar/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Introduction to Qurʼanic script,https://openlibrary.org/works/OL5466637W,Introduction to Qurʼanic script. by Syed Barakat Ahmad. (1984). — Curzon Press. ISBN: 9780333907351,Introduction to Qurʼanic script. بقلم Syed Barakat Ahmad. (1984). — Curzon Press. ردمك: 9780333907351
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",الإملاء العربي: قواعد الخط، قواعد الهمزة، ومعايير الإملاء.,https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,https://smarticle.tech/ar/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,al- Lughah al-ʻArabīyah,https://openlibrary.org/works/OL13078218W,al- Lughah al-ʻArabīyah. by Ḥasan Nawfal. (2000). — al-Yāzūrī,al- Lughah al-ʻArabīyah. بقلم Ḥasan Nawfal. (2000). — al-Yāzūrī
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",الإملاء العربي: قواعد الخط، قواعد الهمزة، ومعايير الإملاء.,https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,https://smarticle.tech/ar/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,al-Qirāʾah wa-al-maḥfūẓāt wa-al-taʻbīr,https://openlibrary.org/works/OL42861661W,"al-Qirāʾah wa-al-maḥfūẓāt wa-al-taʻbīr. by Mīlād Manṣūr ʻAlī, ʻAbd al-Majīd Muḥammad Zukrī, al-ʻArabī Aḥmad Jumʻah. (2000). — al-Jamāhīrīyah al-ʻArabīyah al-Lībīyah al- Shaʻbīyah al-Ishtirākīyah al-ʻUẓmá, al-Lajnah al-Shaʻbīyah al-ʻĀmmah, Maṣlaḥat al-Wasāʾil al-Mustalzamāt","al-Qirāʾah wa-al-maḥfūẓāt wa-al-taʻbīr. بقلم Mīlād Manṣūr ʻAlī، ʻAbd al-Majīd Muḥammad Zukrī، al-ʻArabī Aḥmad Jumʻah. (2000). — al-Jamāhīrīyah al-ʻArabīyah al-Lībīyah al- Shaʻbīyah al-Ishtirākīyah al-ʻUẓmá, al-Lajnah al-Shaʻbīyah al-ʻĀmmah, Maṣlaḥat al-Wasāʾil al-Mustalzamāt"
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",الإملاء العربي: قواعد الخط، قواعد الهمزة، ومعايير الإملاء.,https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,https://smarticle.tech/ar/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Fann al-tarqīm fī al-ʻArabīyah,https://openlibrary.org/works/OL11144546W,Fann al-tarqīm fī al-ʻArabīyah. by ʻAbd al-Fattāḥ Aḥmad Ḥamūz. (1991). — Dār ʻAmmār,Fann al-tarqīm fī al-ʻArabīyah. بقلم ʻAbd al-Fattāḥ Aḥmad Ḥamūz. (1991). — Dār ʻAmmār
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",الإملاء العربي: قواعد الخط، قواعد الهمزة، ومعايير الإملاء.,https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,https://smarticle.tech/ar/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Akhbār al-muṣaḥḥifīn,https://openlibrary.org/works/OL15272718W,Akhbār al-muṣaḥḥifīn. by al-Ḥasan ibn ʻAbd Allāh ʻAskarī. (1986). — ʻĀlam al-Kutub,Akhbār al-muṣaḥḥifīn. بقلم al-Ḥasan ibn ʻAbd Allāh ʻAskarī. (1986). — ʻĀlam al-Kutub
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",الإملاء العربي: قواعد الخط، قواعد الهمزة، ومعايير الإملاء.,https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,https://smarticle.tech/ar/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,al- Tarqīm wa-ʻalāmātuhu fī al-lughah al-ʻArabīyah,https://openlibrary.org/works/OL12388087W,al- Tarqīm wa-ʻalāmātuhu fī al-lughah al-ʻArabīyah. by Aḥmad Zakī. (1988). — Maktabat al-Tawʻīyah al-Islāmīyah li-Iḥyāʼ al-Turāth al-Islāmī,al- Tarqīm wa-ʻalāmātuhu fī al-lughah al-ʻArabīyah. بقلم Aḥmad Zakī. (1988). — Maktabat al-Tawʻīyah al-Islāmīyah li-Iḥyāʼ al-Turāth al-Islāmī
The Historical Development of Arabic Script from Nabataean to Modern Form,التطور التاريخي للخط العربي من النبطية إلى الشكل الحديث.,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,https://smarticle.tech/ar/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,DeArabizing Arabia: Tracing Western Scholarship on the History of the Arabs and Arabic Language and Script,https://openlibrary.org/works/OL16794808W,DeArabizing Arabia: Tracing Western Scholarship on the History of the Arabs and Arabic Language and Script. by Saad D. Abulhab. (2011). — Blautopf Publishing. ISBN: 9780984984305,DeArabizing Arabia: Tracing Western Scholarship on the History of the Arabs and Arabic Language and Script. بقلم Saad D. Abulhab. (2011). — Blautopf Publishing. ردمك: 9780984984305
The Historical Development of Arabic Script from Nabataean to Modern Form,التطور التاريخي للخط العربي من النبطية إلى الشكل الحديث.,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,https://smarticle.tech/ar/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,Nabataean to Arabic: calligraphy and script development among the pre-Islamic Arabs,https://doi.org/10.4324/9781003420675-3,"Healey, John. ""Nabataean to Arabic: calligraphy and script development among the pre-Islamic Arabs"". crossref, 2023.","هيلي، جون. ""من النبطية إلى العربية: فن الخط وتطور الكتابة بين العرب قبل الإسلام"". *كروسريف*، 2023."
The Historical Development of Arabic Script from Nabataean to Modern Form,التطور التاريخي للخط العربي من النبطية إلى الشكل الحديث.,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,https://smarticle.tech/ar/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,List of the Arabic Words Appearing in Nabataean and Aramaic Legal Documents from the Judaean Desert,https://doi.org/10.71043/sci.v33i.2705,"Yardeni, Ada. ""List of the Arabic Words Appearing in Nabataean and Aramaic Legal Documents from the Judaean Desert"". *crossref*, 2020.","يارديني، آدا. ""قائمة الكلمات العربية الظاهرة في الوثائق القانونية النبطية والآرامية من برية يهودا"". *كروسريف*، 2020."
The Historical Development of Arabic Script from Nabataean to Modern Form,التطور التاريخي للخط العربي من النبطية إلى الشكل الحديث.,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,https://smarticle.tech/ar/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,What can Nabataean Aramaic tell us about Pre‐Islamic Arabic?,https://doi.org/10.1111/aae.12234,"Suchard, Benjamin D. ""What can Nabataean Aramaic tell us about Pre‐Islamic Arabic?"". *crossref*, 2023.","سوتشارد، بنيامين د. ""ماذا يمكن أن تخبرنا الآرامية النبطية عن العربية قبل الإسلام؟"". *كروسريف*، 2023."
The Historical Development of Arabic Script from Nabataean to Modern Form,التطور التاريخي للخط العربي من النبطية إلى الشكل الحديث.,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,https://smarticle.tech/ar/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,Aramaic or Arabic? The Nabataeo-Arabic Script and the Language of the Inscriptions Written in This Script,https://doi.org/10.1163/9789004343047_005,"Nehmé, Laïla. ""Aramaic or Arabic? The Nabataeo-Arabic Script and the Language of the Inscriptions Written in This Script"". *crossref*, 2017.","نهمي، ليلى. ""آرامية أم عربية؟ الخط النبطي العربي ولغة النقوش المكتوبة بهذا الخط"". *كروسريف*، 2017."
The Historical Development of Arabic Script from Nabataean to Modern Form,التطور التاريخي للخط العربي من النبطية إلى الشكل الحديث.,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,https://smarticle.tech/ar/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,Corpus of Nabataean Aramaic-Greek Inscriptions,https://doi.org/10.30687/978-88-6969-507-0,"Giuseppe Petrantoni. ""Corpus of Nabataean Aramaic-Greek Inscriptions"". crossref, 2021.","بيترانتوني، جوزيبي. ""مجموعة نقوش آرامية-إغريقية النبطية"". *كروسريف*، 2021."
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,Indigenous Races of the Earth,https://books.google.com/books,"Indigenous Races of the Earth. by Josiah Clark Nott, George Robins Gliddon, Louis-Ferdinand-Alfred Maury. (1857)",Indigenous Races of the Earth. بقلم Josiah Clark Nott، George Robins Gliddon، Louis-Ferdinand-Alfred Maury. (1857)
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,An introduction to Egyptian colloquial Arabic,https://openlibrary.org/works/OL4627346W,An introduction to Egyptian colloquial Arabic. by T. F. Mitchell. (1956). — Clarendon Press. ISBN: 0198151497,An introduction to Egyptian colloquial Arabic. بقلم T. F. Mitchell. (1956). — Clarendon Press. ردمك: 0198151497
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,"The Classification of Arabic Dialects: Traditional Approaches, New Proposals, and Methodological Problems",https://doi.org/10.3390/books978-3-0365-6140-0,"Versteegh, Kees. ""The Classification of Arabic Dialects: Traditional Approaches, New Proposals, and Methodological Problems"". Crossref, 2022.","فيرستيغ، كيس. ""تصنيف اللهجات العربية: المناهج التقليدية، المقترحات الجديدة، والمشكلات المنهجية"". كروسريف، 2022."
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,Arabic Dialectology,https://doi.org/10.1093/oxfordhb/9780199764136.013.0013,"Behnstedt, Peter and Manfred Woidich. ""Arabic Dialectology"". *Oxford Handbook of Arabic Linguistics*, 2013.","بهنشتد، بيتر ومانفريد فايديش. ""لهجاتية العربية"". *دليل أكسفورد في اللغويات العربية*، 2013."
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,The Maghrebi dialects of Arabic,https://doi.org/10.1093/oso/9780198701378.003.0002,"Jordi Aguadé. ""The Maghrebi dialects of Arabic"". crossref, 2018.","جوردي أغاد. ""اللهجات المغاربية من العربية"". كروسريف، 2018."
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,South Arabian and Arabic dialects,https://doi.org/10.1093/oso/9780198701378.003.0011,"Watson, Janet. ""South Arabian and Arabic dialects"". crossref, 2018.","جانيت واتسون. ""اللهجات العربية الجنوبية واللهجات العربية"". كروسريف، 2018."
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,The Arabic dialects of the Gulf,https://doi.org/10.1093/oso/9780198701378.003.0005,"Clive Holes. ""The Arabic dialects of the Gulf"". crossref, 2018.","كلايف هولز. ""اللهجات العربية للخليج"". كروسريف، 2018."
Geographic Distribution and Classification of Arabic Dialects,التوزيع الجغرافي وتصنيف لهجات العربية,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,https://smarticle.tech/ar/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,Arabic Historical Dialectology,https://doi.org/10.1093/oso/9780198701378.001.0001,"Oxford University Press. ""Arabic Historical Dialectology"". *Oxford Research Encyclopedias*, 2018.","دار نشر جامعة أكسفورد. ""لهجاتية العربية التاريخية"". *موسوعات أبحاث أكسفورد*، 2018."
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Apocrypha Syriaca,https://archive.org/details/apocryphasyriaca00lewiuoft,Apocrypha Syriaca. by Unknown Author. (1902). — Clay,Apocrypha Syriaca. بقلم مؤلف غير معروف. (1902). — Clay
