Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,Possible worlds,https://archive.org/details/possibleworlds00girl_967,Possible worlds. by Rod Girle. (2003). — Acumen. ISBN: 9780773526686,Possible worlds. بقلم Rod Girle. (2003). — Acumen. ردمك: 9780773526686
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,Modal logics and philosophy,https://archive.org/details/modallogicsphilo00girl,Modal logics and philosophy. by Rod Girle. (2000). — McGill-Queen's University Press. ISBN: 1844652084,Modal logics and philosophy. بقلم Rod Girle. (2000). — McGill-Queen's University Press. ردمك: 1844652084
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,Modality,https://archive.org/details/modality0000meli,Modality. by Joseph Melia. (2003). — Taylor & Francis Group. ISBN: 184465334X,Modality. بقلم Joseph Melia. (2003). — Taylor & Francis Group. ردمك: 184465334X
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,"Mathematics, Models, and Modality",https://archive.org/details/mathematicsmodel00burg,"Mathematics, Models, and Modality. by John P. Burgess. (2008). — Cambridge University Press. ISBN: 0511487347","Mathematics, Models, and Modality. بقلم John P. Burgess. (2008). — Cambridge University Press. ردمك: 0511487347"
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,Deductive logic,https://archive.org/details/deductivelogicin00clar,Deductive logic. by D. S. Clarke. (1973). — Southern Illinois University Press. ISBN: 9780809306572,Deductive logic. بقلم D. S. Clarke. (1973). — Southern Illinois University Press. ردمك: 9780809306572
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,Introducing Multimodality,https://openlibrary.org/works/OL20249816W,"Introducing Multimodality. by Carey Jewitt, Jeff Bezemer, Kay O'Halloran. (2016). — Taylor & Francis Group. ISBN: 9780415639262",Introducing Multimodality. بقلم Carey Jewitt، Jeff Bezemer، Kay O'Halloran. (2016). — Taylor & Francis Group. ردمك: 9780415639262
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,"Multimodality, cognition, and experimental literature",https://openlibrary.org/works/OL15933828W,"Multimodality, cognition, and experimental literature. by Alison Gibbons. (2011). — Routledge. ISBN: 1136632182","Multimodality, cognition, and experimental literature. بقلم Alison Gibbons. (2011). — Routledge. ردمك: 1136632182"
THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY,الموقف من الفكاهة كأداة تربوية في فترة العصور القديمة.,https://smarticle.tech/en/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,https://smarticle.tech/ar/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,Ancient Philosophy,THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY,https://doi.org/10.12731/2658-4034-2024-15-3-517,"THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY. ""THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY"". doaj, 2024.","الموقف من الفكاهة كأداة تربوية في عصر العصور القديمة. ""الموقف من الفكاهة كأداة تربوية في عصر العصور القديمة"". دواج، 2024."
THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY,الموقف من الفكاهة كأداة تربوية في فترة العصور القديمة.,https://smarticle.tech/en/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,https://smarticle.tech/ar/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,Ancient Philosophy,Ridiculed death and the dead: Black humor on the epitaphs and epigrams of the ancient Greece,https://doi.org/10.2298/GEI0701193S,"Ridiculed death and the dead: Black humor on the epitaphs and epigrams of the ancient Greece"".",الاستهزاء بالموت والموتى: الفكاهة السوداء في النقوش الجنائزية والأقوال القصيرة لليونان القديمة.
THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY,الموقف من الفكاهة كأداة تربوية في فترة العصور القديمة.,https://smarticle.tech/en/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,https://smarticle.tech/ar/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,Ancient Philosophy,Socratic Humor in the Hellenistic Period,https://doi.org/10.1525/california/9780520291034.003.0006,"Socratic Humor in the Hellenistic Period. *Classical Antiquity*, n.d.",الفكاهة السقراطية في العصر الهلنستي. *العصور الكلاسيكية القديمة*، د.ت.
THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY,الموقف من الفكاهة كأداة تربوية في فترة العصور القديمة.,https://smarticle.tech/en/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,https://smarticle.tech/ar/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,Ancient Philosophy,Ridentem dicere uerum: Etymology and Humor in Varro and Plutarch,https://doi.org/10.1515/9783111572796-014,Ridentem dicere uerum: Etymology and Humor in Varro and Plutarch.,"""رِيدِنتِمْ دِيسِيرِه وِيرُوم"": علم أصول الكلمات والفكاهة عند فارو وبلوتارخ."
THE ATTITUDE TO HUMOR AS A PEDAGOGICAL TOOL IN THE PERIOD OF ANTIQUITY,الموقف من الفكاهة كأداة تربوية في فترة العصور القديمة.,https://smarticle.tech/en/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,https://smarticle.tech/ar/article/the-attitude-to-humor-as-a-pedagogical-tool-in-the-period-of-antiquity-202605241130,Ancient Philosophy,What Makes Us Laugh: Humor Theory and Research from Plato and Aristotle to Sigmund Freud,https://doi.org/10.5040/9798216003335.ch-002,"What Makes Us Laugh: Humor Theory and Research from Plato and Aristotle to Sigmund Freud"".",ما الذي يجعلنا نضحك: نظرية الفكاهة وأبحاثها من أفلاطون وأرسطو إلى سيغموند فرويد.
"Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche",الفلسفة، الأخلاق والتقنيات الغذائية: القضايا الأخلاقية والنظرية.,https://smarticle.tech/en/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,https://smarticle.tech/ar/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,Ancient Philosophy,"Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche",https://www.scienzaefilosofia.com/wp-content/uploads/2024/07/1_DOSSIER_Editoriale.pdf,"Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche. doaj, 2024.","Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche. doaj, 2024."
"Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche",الفلسفة، الأخلاق والتقنيات الغذائية: القضايا الأخلاقية والنظرية.,https://smarticle.tech/en/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,https://smarticle.tech/ar/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,Ancient Philosophy,Modi di vedere,https://doi.org/10.13125/rhesis/6077,"Modi di vedere"".","Modi di vedere""."
"Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche",الفلسفة، الأخلاق والتقنيات الغذائية: القضايا الأخلاقية والنظرية.,https://smarticle.tech/en/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,https://smarticle.tech/ar/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,Ancient Philosophy,“And Þerfore Seythe Seneca”: ricezione delle Epistulae Morales ad Lucilium nei sermoni in medio inglese,https://doi.org/10.14672/fg.2860,“And Þerfore Seythe Seneca”.,“And Þerfore Seythe Seneca”.
"Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche",الفلسفة، الأخلاق والتقنيات الغذائية: القضايا الأخلاقية والنظرية.,https://smarticle.tech/en/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,https://smarticle.tech/ar/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,Ancient Philosophy,Breve storia romanzata della filosofia della tecnologia,https://doi.org/10.4000/164lb,"Breve storia romanzata della filosofia della tecnologia"".","Breve storia romanzata della filosofia della tecnologia""."
"Filosofia, etica e tecnologie alimentari: questioni etiche e teoretiche",الفلسفة، الأخلاق والتقنيات الغذائية: القضايا الأخلاقية والنظرية.,https://smarticle.tech/en/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,https://smarticle.tech/ar/article/filosofia-etica-e-tecnologie-alimentari-questioni-etiche-e-teoretiche-202605241143,Ancient Philosophy,Variazioni ed identità: la genetica tra determinismo e libertà,https://core.ac.uk/download/11918759.pdf,"Variazioni ed identità: la genetica tra determinismo e libertà"".","Variazioni ed identità: la genetica tra determinismo e libertà""."
Selhání základem morálních teorií?: k dialektické metaetice Michaela Steinmanna,الفشل أساساً للنظريات الأخلاقية؟: نحو الميتافيزيقا الجدلية ما بعد الأخلاق لميخائيل شتاينمان,https://smarticle.tech/en/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,https://smarticle.tech/ar/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,Contemporary Philosophy,Selhání základem morálních teorií?: k dialektické metaetice Michaela Steinmanna,https://doi.org/10.46854/fc.2024.3r.499,"""Selhání základem morálních teorií?: k dialektické metaetice Michaela Steinmanna"". doaj, 2024.","""أعجزتِ الأخلاقُ عن أن تكونَ أساساً للنظرياتِ الأخلاقيةِ؟: في الديالكتيكِ الميتا-أخلاقيِّ لمايكل شتاينمان"". دواج، 2024."
Selhání základem morálních teorií?: k dialektické metaetice Michaela Steinmanna,الفشل أساساً للنظريات الأخلاقية؟: نحو الميتافيزيقا الجدلية ما بعد الأخلاق لميخائيل شتاينمان,https://smarticle.tech/en/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,https://smarticle.tech/ar/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,Contemporary Philosophy,Atletické soutěžení jako sokratovská filosofie Athletic competition as Socratic philosophy,http://www.gymnica.upol.cz/index.php/gymnica/article/view/79,"Atletické soutěžení jako sokratovská filosofie. ""Athletic competition as Socratic philosophy"".","المنافسةُ الرياضيةُ بوصفها فلسفةً سقراطيةً. ""Athletic competition as Socratic philosophy""."
Selhání základem morálních teorií?: k dialektické metaetice Michaela Steinmanna,الفشل أساساً للنظريات الأخلاقية؟: نحو الميتافيزيقا الجدلية ما بعد الأخلاق لميخائيل شتاينمان,https://smarticle.tech/en/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,https://smarticle.tech/ar/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,Contemporary Philosophy,Research Publication,https://doi.org/10.3860/kk.v0i10.468,"Poems. ""Poems"". , .","قصائد. ""Poems"". [بدون معلومات إضافية]."
Selhání základem morálních teorií?: k dialektické metaetice Michaela Steinmanna,الفشل أساساً للنظريات الأخلاقية؟: نحو الميتافيزيقا الجدلية ما بعد الأخلاق لميخائيل شتاينمان,https://smarticle.tech/en/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,https://smarticle.tech/ar/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,Contemporary Philosophy,Bernard Williams: Removal of Slave Morality,https://core.ac.uk/download/401843518.pdf,"Bernard Williams: Removal of Slave Morality"".","برنارد ويليامز: إزالةِ الأخلاقِ العبوديةِ""."
Selhání základem morálních teorií?: k dialektické metaetice Michaela Steinmanna,الفشل أساساً للنظريات الأخلاقية؟: نحو الميتافيزيقا الجدلية ما بعد الأخلاق لميخائيل شتاينمان,https://smarticle.tech/en/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,https://smarticle.tech/ar/article/selhani-zakladem-moralnich-teorii-k-dialekticke-metaetice-michaela-steinman-202605241156,Contemporary Philosophy,SILAC-based proteomic profiling of the human MDA-MB-231 metastatic breast cancer cell line in response to the two antitumoral lactoferrin isoforms: th,https://doi.org/10.1371/journal.pone.0104563,"SILAC-based proteomic profiling of the human MDA-MB-231 metastatic breast cancer cell line in response to the two antitumoral lactoferrin isoforms: the secreted lactoferrin and the intracellular delta-lactoferrin. PLoS ONE, 2014.","التوصيفُ البروتوميكيُّ القائمُ على تقنيةِ SILAC للخطِّ الخلويِّ MDA-MB-231 لسرطانِ الثديِ المنتشرِ البشريِّ استجابةً للنمطينِ المتضادّينِ من اللاكتوفيرينِ المضادّينِ للورمِ: اللاكتوفيرينِ الإفرازيِّ واللاكتوفيرينِ intracellular delta-اللاكتوفيرينِ"". بلوس وان، 2014."
Examining Greco’s Solution to ‘The Garbage Problem’ in,فحص حل غريكو لمشكلة ‘النفايات’ في,https://smarticle.tech/en/article/examining-grecos-solution-to-the-garbage-problem-in-202605251543,https://smarticle.tech/ar/article/examining-grecos-solution-to-the-garbage-problem-in-202605251543,Ancient Philosophy,"Examining Greco’s Solution to ‘The Garbage Problem’ in
the Epistemology of Testimony",https://doi.org/10.22091/jptr.2024.10010.2958,"Examining Greco’s Solution to ‘The Garbage Problem’ in the Epistemology of Testimony. doaj, 2024.","فحص حل غريكو لمشكلة ""النفايات"" في إبستمولوجيا الشهادة. دواج، 2024."
"Prudence, Rules, and Regulative Epistemology",التروي، القواعد، والنظرية المعرفة التنظيمية,https://smarticle.tech/en/article/prudence-rules-and-regulative-epistemology-202605251550,https://smarticle.tech/ar/article/prudence-rules-and-regulative-epistemology-202605251550,Ethics,"Prudence, Rules, and Regulative Epistemology",https://doi.org/10.3390/philosophies8050091,"Philosophies. ""Prudence, Rules, and Regulative Epistemology"". Philosophies, 2023.","الفلسفات. ""الحكمة، القواعد، والإبستمولوجيا التنظيمية"". *فلسفات*، 2023."
"Prudence, Rules, and Regulative Epistemology",التروي، القواعد، والنظرية المعرفة التنظيمية,https://smarticle.tech/en/article/prudence-rules-and-regulative-epistemology-202605251550,https://smarticle.tech/ar/article/prudence-rules-and-regulative-epistemology-202605251550,Ethics,Regulative Epistemology in the Seventeenth Century,https://doi.org/10.1093/oso/9780190847289.003.0002,"Regulative Epistemology in the Seventeenth Century"".",الإبستمولوجيا التنظيمية في القرن السابع عشر.
"Prudence, Rules, and Regulative Epistemology",التروي، القواعد، والنظرية المعرفة التنظيمية,https://smarticle.tech/en/article/prudence-rules-and-regulative-epistemology-202605251550,https://smarticle.tech/ar/article/prudence-rules-and-regulative-epistemology-202605251550,Ethics,Prudential Rules,https://doi.org/10.1017/cbo9780511498787.003,"Prudential Rules"". *The Cambridge Economic History of the United States*, n.d.","""القواعد الحكيمة"". *التاريخ الاقتصادي الكامبريدجي للولايات المتحدة*، د.ت."
"Prudence, Rules, and Regulative Epistemology",التروي، القواعد، والنظرية المعرفة التنظيمية,https://smarticle.tech/en/article/prudence-rules-and-regulative-epistemology-202605251550,https://smarticle.tech/ar/article/prudence-rules-and-regulative-epistemology-202605251550,Ethics,Virtues and Rules in Epistemology,https://doi.org/10.1093/oso/9780195140774.003.0008,"Virtues and Rules in Epistemology"".",الفضائل والقواعد في الإبستمولوجيا.
"Prudence, Rules, and Regulative Epistemology",التروي، القواعد، والنظرية المعرفة التنظيمية,https://smarticle.tech/en/article/prudence-rules-and-regulative-epistemology-202605251550,https://smarticle.tech/ar/article/prudence-rules-and-regulative-epistemology-202605251550,Ethics,The case for rules in reasoning,https://doi.org/10.4324/9780203763230-25,"The case for rules in reasoning"".",الحجة لصالح القواعد في التفكير.
Timed Petri Net to PROMELA Translation for Real-Time Systems,ترجمة شبكة بيتري الزمنية إلى PROMELA للأنظمة الزمنية الحقيقية.,https://smarticle.tech/en/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,https://smarticle.tech/ar/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,Logic,An automated qualitative analysis of real-time systems using Timed Petri net and SPIN,https://doi.org/10.1080/23311916.2024.2375100,"An automated qualitative analysis of real-time systems using Timed Petri net and SPIN. doaj, 2024.",التحليل النوعي الآلي للأنظمة الزمنية الحقيقية باستخدام شبكات بيتري الزمنية وأداة سبين. دواج، 2024.
Timed Petri Net to PROMELA Translation for Real-Time Systems,ترجمة شبكة بيتري الزمنية إلى PROMELA للأنظمة الزمنية الحقيقية.,https://smarticle.tech/en/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,https://smarticle.tech/ar/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,Logic,Verification of Safety and Liveness on Process Management System using Spin Model Checker,https://doi.org/10.1109/icet59753.2023.10375005,"Verification of Safety and Liveness on Process Management System using Spin Model Checker"". IEEE, 2023.",التحقق من السلامة والحيوية في نظام إدارة العمليات باستخدام أداة سبين للتحقق من النماذج. آي تريب إي، 2023.
Timed Petri Net to PROMELA Translation for Real-Time Systems,ترجمة شبكة بيتري الزمنية إلى PROMELA للأنظمة الزمنية الحقيقية.,https://smarticle.tech/en/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,https://smarticle.tech/ar/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,Logic,Verifying Real-Time Embedded Software by Means of Automated State-based Online Testing and the SPIN Model Checker—Application to RTEdge Models,https://doi.org/10.22215/etd/2013-09934,Verifying Real-Time Embedded Software by Means of Automated State-based Online Testing and the SPIN Model Checker—Application to RTEdge Models.,التحقق من البرمجيات المضمنة الزمنية الحقيقية بوسائل الاختبار الآلي القائم على الحالة عبر الإنترنت وأداة سبين للتحقق من النماذج—تطبيق على نماذج آر تي إيدج.
Timed Petri Net to PROMELA Translation for Real-Time Systems,ترجمة شبكة بيتري الزمنية إلى PROMELA للأنظمة الزمنية الحقيقية.,https://smarticle.tech/en/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,https://smarticle.tech/ar/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,Logic,Verification of a Dynamic Channel Model using the SPIN Model Checker,https://doi.org/10.3233/978-1-60750-774-1-35,Verification of a Dynamic Channel Model using the SPIN Model Checker.,التحقق من نموذج القناة الديناميكي باستخدام أداة سبين للتحقق من النماذج.
Timed Petri Net to PROMELA Translation for Real-Time Systems,ترجمة شبكة بيتري الزمنية إلى PROMELA للأنظمة الزمنية الحقيقية.,https://smarticle.tech/en/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,https://smarticle.tech/ar/article/timed-petri-net-to-promela-translation-for-real-time-systems-202605261201,Logic,Formal verification of real-time software by symbolic model-checker,https://doi.org/10.1109/csd.1998.657543,"Formal verification of real-time software by symbolic model-checker"".",التحقق الرسمي للبرمجيات الزمنية الحقيقية بواسطة أداة التحقق من النماذج الرمزية.
The Transcendental Deduction of Categories as Philosophical Proof,الاستنتاج المتعالي للفئات كبرهان فلسفي,https://smarticle.tech/en/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,https://smarticle.tech/ar/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,Modern Philosophy,The Transcendental Deduction of Categories as Philosophical Proof,https://doi.org/10.5922/0207-6918-2023-3-4,"Kant, I. ""The Transcendental Deduction of Categories as Philosophical Proof"". doaj, 2023.","كانط، إيمانويل. ""الاستدلال الاستنباطي المتعالي للمقولات كدليل فلسفي"". دواج، 2023."
The Transcendental Deduction of Categories as Philosophical Proof,الاستنتاج المتعالي للفئات كبرهان فلسفي,https://smarticle.tech/en/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,https://smarticle.tech/ar/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,Modern Philosophy,The Transcendental Deduction of the Categories,https://doi.org/10.4324/9780429196430-5,"The Transcendental Deduction of the Categories"".","""الاستدلال الاستنباطي المتعالي للمقولات""."
The Transcendental Deduction of Categories as Philosophical Proof,الاستنتاج المتعالي للفئات كبرهان فلسفي,https://smarticle.tech/en/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,https://smarticle.tech/ar/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,Modern Philosophy,Two-Steps-in-One-Proof: The Structure of the Transcendental Deduction of the Categories,https://doi.org/10.1353/hph.1990.0091,"""Two-Steps-in-One-Proof: The Structure of the Transcendental Deduction of the Categories"". , .","""خطوتان في دليل واحد: بنية الاستدلال الاستنباطي المتعالي للمقولات""."
The Transcendental Deduction of Categories as Philosophical Proof,الاستنتاج المتعالي للفئات كبرهان فلسفي,https://smarticle.tech/en/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,https://smarticle.tech/ar/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,Modern Philosophy,From the unity of sensible intuition to the sensible unity of intuition: revisiting the proof-structure of Kant’s B-Deduction argument,https://doi.org/10.7203/REK.4.1.12644,"""From the unity of sensible intuition to the sensible unity of intuition: revisiting the proof-structure of Kant’s B-Deduction argument"". , .","""من وحدة الحدس الحسي إلى الوحدة الحسية للحدس: إعادة النظر في بنية هيكل الدليل في حجة كانط في الاستدلال الاستنباطي ب""."
The Transcendental Deduction of Categories as Philosophical Proof,الاستنتاج المتعالي للفئات كبرهان فلسفي,https://smarticle.tech/en/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,https://smarticle.tech/ar/article/the-transcendental-deduction-of-categories-as-philosophical-proof-202605261217,Modern Philosophy,The Transcendental Deduction of the Categories I,https://doi.org/10.1093/acprof:oso/9780199381166.003.0006,"The Transcendental Deduction of the Categories I"".","""الاستدلال الاستنباطي المتعالي للمقولات 1""."
Mulla Sadra Graded Existence Theory for Knowledge Justification,نظرية الوجود المتدرج لمولى صَدْرَى لتبرير المعرفة.,https://smarticle.tech/en/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,https://smarticle.tech/ar/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,Islamic Philosophy,Ontological Analysis of the Knowledge in Transcendent Philosophy and Its Relation to the Correspondence Theory,https://doi.org/10.30465/cw.2025.51215.2092,"Ontological Analysis of the Knowledge in Transcendent Philosophy and Its Relation to the Correspondence Theory. doaj, 2025.",التحليل الأنطولوجي للمعرفة في الفلسفة المتعالية وعلاقتها بنظرية التطابق.
Mulla Sadra Graded Existence Theory for Knowledge Justification,نظرية الوجود المتدرج لمولى صَدْرَى لتبرير المعرفة.,https://smarticle.tech/en/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,https://smarticle.tech/ar/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,Islamic Philosophy,Explaining the Ontological Differences between Islamic Transcendent Philosophy and Emergentism on the Soul-Body Problem,https://doi.org/10.58209/jpt.1.4.265,Explaining the Ontological Differences between Islamic Transcendent Philosophy and Emergentism on the Soul-Body Problem.,شرح الفروق الأنطولوجية بين الفلسفة المتعالية الإسلامية والظهورية حول مسألة النفس والجسد.
Mulla Sadra Graded Existence Theory for Knowledge Justification,نظرية الوجود المتدرج لمولى صَدْرَى لتبرير المعرفة.,https://smarticle.tech/en/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,https://smarticle.tech/ar/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,Islamic Philosophy,Ontology of Intentionality and Primacy of Existence,https://doi.org/10.1007/978-3-030-39884-2_3,Ontology of Intentionality and Primacy of Existence.,أنطولوجيا القصدية وأولية الوجود.
Mulla Sadra Graded Existence Theory for Knowledge Justification,نظرية الوجود المتدرج لمولى صَدْرَى لتبرير المعرفة.,https://smarticle.tech/en/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,https://smarticle.tech/ar/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,Islamic Philosophy,Mulla Sadra and the Problem of Knowledge,https://doi.org/10.4324/9781315596211-7,Mulla Sadra and the Problem of Knowledge.,الملا صدرا ومسألة المعرفة.
Mulla Sadra Graded Existence Theory for Knowledge Justification,نظرية الوجود المتدرج لمولى صَدْرَى لتبرير المعرفة.,https://smarticle.tech/en/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,https://smarticle.tech/ar/article/mulla-sadra-graded-existence-theory-for-knowledge-justification-202605261237,Islamic Philosophy,Mulla Sadra and Metaphysics,https://doi.org/10.4324/9780203879542,"Mulla Sadra and Metaphysics"".",الملا صدرا والميتافيزيقا.
Grünberg's Direct-Indirect Justification of Intuition,تبرير جرونبرغ المباشر وغير المباشر للحدس,https://smarticle.tech/en/article/grunberg-s-direct-indirect-justification-of-intuition-202605261246,https://smarticle.tech/ar/article/grunberg-s-direct-indirect-justification-of-intuition-202605261246,Epistemology,Sezgisel Bilginin Gerekçelendirilebilirliği Üzerine: Klasik ve Modern Epistemolojide Analitik Bir İnceleme,https://doi.org/10.58634/felsefedunyasi.1686797,"Sezgisel Bilginin Gerekçelendirilebilirliği Üzerine: Klasik ve Modern Epistemolojide Analitik Bir İnceleme. ""Sezgisel Bilginin Gerekçelendirilebilirliği Üzerine: Klasik ve Modern Epistemolojide Analitik Bir İnceleme"". Source, 2025.",حول مبررات المعرفة الحدسية: دراسة تحليلية في الإبستمولوجيا الكلاسيكية والحديثة.
Grünberg's Direct-Indirect Justification of Intuition,تبرير جرونبرغ المباشر وغير المباشر للحدس,https://smarticle.tech/en/article/grunberg-s-direct-indirect-justification-of-intuition-202605261246,https://smarticle.tech/ar/article/grunberg-s-direct-indirect-justification-of-intuition-202605261246,Epistemology,Prospects For Peircean Epistemic Infinitism,https://core.ac.uk/download/210995411.pdf,"Prospects For Peircean Epistemic Infinitism"".",آفاق Infinitism الإبستمي عند بيرس.
